[0.0, 0.0, -6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 66280772.086713135, 103520433.20490207
[0.0, 0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 9642655.274779074, 11209371.373786092
[0.0, 0.0, -2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 15986022.993239367, 25403197.675501607
[0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 15835292.108503168, 13592072.714060381
[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 11171973.122618074, 10328656.088674512
[0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 11247338.56498617, 16234218.569395121
[0.0, 0.123992581, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1074650.1466395175, 1006543.6009411486
[0.0, 0.0123992581, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1079077.1976256983, 1007699.8428669065
[0.0, 1.23992581e-05, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1079569.9912476821, 1007830.0335380158
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1079570.484673841, 1007830.1640439915
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, 0.0], 25995168480.21208, 35587535112.81285
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 0.0, -6.75067133e-12], 456470303.4803066, 575591970.1802377
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 0.0, 4.0444208e-11, -6.75067133e-12], 147477689701.78864, 203389391460.4473
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -0.0, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 847027787.104354, 1234276272.063432
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -0.0, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 96519588778.4095, 131606499546.1226
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 0.0, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 93383909.1999727, 106596386.95977421
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 8701049795.901623, 12106749647.352358
[0.0, 0.0, -5.83706385, 0.0, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 12302552.146158854, 10484833.300272878
[0.0, 0.0, 0.0, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 63837109.23563838, 67377988.87913468
[1.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1080341.6643612836, 1008177.7317817963
[2.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1081114.844048726, 1008527.2995196013
[10.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1087372.2815482658, 1011395.8414220406
[-10.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1071968.687799416, 1004464.4866659425
[-10.0, -10.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1560164.2018115572, 1231296.6391032434
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -6.75067133e-12], 1079570.484673841, 1007830.1640439915
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -3.75067133e-12], 5178601130.984402, 6994807727.538028
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -4.75067133e-12], 2319762029.00249, 3095668607.4255896
[0.0, 0.0, -5.83706385, 0.0494769298, 0.0380769755, 7.95740721e-05, -6.01705216e-05, -1.25196023e-07, 3.49151483e-08, 4.0444208e-11, -5.75067133e-12], 593921508.8359144, 764401974.9675964
