(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990278.20592918, -2199027.8205929184)
(-21990275.048435546, -2199024.663099287)
(-21990275.048435546, -2199024.663099287)
(-21990275.048435546, -2199024.663099287)
(-21990271.890941918, -2199024.663099287)
(-21990271.890941918, -2199024.663099287)
(-21990268.733448286, -2199024.663099287)
(-21990265.575954653, -2199024.663099287)
(-21990265.575954653, -2199024.663099287)
(-21990262.418461025, -2199024.663099287)
(-21990259.260967392, -2199024.663099287)
(-21990259.260967392, -2199024.663099287)
(-21990249.788486503, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)
(-21990246.630992875, -2199024.663099287)

