(-8.051859404347263e+27, -2.7977551057763677e+25)
(-7.729034030793717e+26, -2.797497595907335e+25)
(-2.799013724133356e+26, -2.7965502177800164e+25)
(-2.6348018750992787e+26, -2.148491393127283e+25)
(-2.2623377755945224e+26, -1.9020640808548017e+25)
(-1.9675591746247085e+26, -1.1084472901665357e+25)
(-1.641457378329426e+26, -1.1075788313105408e+25)
(-1.2078399682653767e+26, -1.1075788313105408e+25)
(-1.0672223528111203e+26, -8.020268737024752e+24)
(-9.525331681289158e+25, -5.442275697948357e+24)
(-7.534360441511605e+25, -5.442275697948357e+24)
(-5.643252099586403e+25, -4.803691093024801e+24)
(-4.445835707383388e+25, -2.1286225462007437e+24)
(-2.502494025194653e+25, -1.0492471280785623e+24)
(-1.7063094919565235e+25, -1.0491992351227392e+24)
(-9.475474631106752e+24, -2.1950379219279242e+23)
(-7.044933125362097e+24, -2.1950379219279242e+23)
(-2.5872548459918875e+24, -5.09752374524793e+22)
(-6.7863198085398e+23, -8.668573211711915e+20)
(-2.669756413880613e+23, -4.503545489514691e+20)
(-2.6964231956879427e+22, -4.503545489514691e+20)
(-6.39029917437696e+21, -2.367995503809722e+20)
(-4.039770926718852e+21, -2.279231462557278e+20)
(-2.838417516078746e+21, -1.4007246530872474e+20)
(-1.952491439215412e+21, -1.4007246530872474e+20)
(-1.585395888644271e+21, -1.3540701499177429e+20)
(-1.3970695109123255e+21, -1.3540701499177429e+20)
(-1.3733283878767732e+21, -1.3249342928125487e+20)
(-1.3486069121574033e+21, -1.3025736017645365e+20)
(-1.330319386026217e+21, -1.3025736017645365e+20)
(-1.303861171218898e+21, -1.2229453886746645e+20)
(-1.2576721467945457e+21, -1.2229452437122684e+20)
(-1.2303605434601253e+21, -1.2165636189093256e+20)
(-1.1038217206000111e+21, -1.2519832990962098e+19)
(-1.0944905357221815e+21, -1.2519832990962098e+19)
(-9.203397247547874e+20, -1.2519832987953398e+19)
(-6.800784289967395e+20, -1.2519832987953398e+19)
(-1.718339679556017e+20, -1.2519832983174193e+19)
(-1.2519739841921673e+20, -1.2518900184254487e+19)
(-1.2002637712047704e+20, -1.0383054310101869e+19)
(-1.0866878430861404e+20, -9.045863776138775e+18)
(-1.0008184728731045e+20, -8.921057510723964e+18)
